term_original,term_norm,best_domain,top_score,second_score,margin,cluster_id,cluster_confidence,cluster_label
increased bowel sounds,increased bowel sounds,gi_symptoms,0.46885478,0.36598307,0.102871716,-1,0.0,noise
Bloating (water retention),bloating (water retention,gi_symptoms,0.45679462,0.3539893,0.10280532,-1,0.0,noise
chronic idiopathic constipation,chronic idiopathic constipation,gi_symptoms,0.47530574,0.37257254,0.102733195,-1,0.0,noise
left stomach pain,left stomach pain,gi_symptoms,0.5985256,0.49580288,0.102722704,-1,0.0,noise
digestive noises ,digestive noises,gi_symptoms,0.5219522,0.41934454,0.10260767,-1,0.0,noise
Extreme Loss Of Appetite,extreme loss of appetite,gi_symptoms,0.459777,0.35743716,0.102339834,-1,0.0,noise
Tummy Hurts,tummy hurts,gi_symptoms,0.6354559,0.5331734,0.102282524,-1,0.0,noise
Acute gastritis ,acute gastritis,gi_symptoms,0.49618578,0.39409977,0.10208601,-1,0.0,noise
no gas,no gas,gi_symptoms,0.46742314,0.36546996,0.10195318,-1,0.0,noise
urgent diarrhea,urgent diarrhea,gi_symptoms,0.5554191,0.4536224,0.10179669,-1,0.0,noise
Body Ulcers,body ulcers,gi_symptoms,0.5467081,0.4452326,0.10147551,-1,0.0,noise
Abdominal Pinching,abdominal pinching,gi_symptoms,0.5788964,0.4776262,0.1012702,-1,0.0,noise
intestinal gurgling,intestinal gurgling,gi_symptoms,0.5060179,0.40488207,0.10113585,-1,0.0,noise
Night vomiting ,night vomiting,gi_symptoms,0.5918356,0.49074948,0.10108614,-1,0.0,noise
Gagging Sensation,gagging sensation,gi_symptoms,0.6012462,0.50018054,0.101065636,-1,0.0,noise
abscess,abscess,gi_symptoms,0.5222573,0.42123628,0.10102105,-1,0.0,noise
stress stomach pain,stress stomach pain,gi_symptoms,0.61132175,0.510339,0.100982726,-1,0.0,noise
gassy,gassy,gi_symptoms,0.56524706,0.46430683,0.10094023,-1,0.0,noise
Gut noises,gut noises,gi_symptoms,0.51437604,0.41346142,0.10091463,-1,0.0,noise
"""Pit In Stomach"" Pain ","pit in stomach"" pain",gi_symptoms,0.5423454,0.44150928,0.10083613,-1,0.0,noise
Irritable bowel syndrome,irritable bowel syndrome,gi_symptoms,0.5268967,0.42610723,0.10078949,-1,0.0,noise
lots of gass,lots of gass,gi_symptoms,0.46537358,0.36468783,0.100685745,-1,0.0,noise
Excessive Gas Passing,excessive gas passing,gi_symptoms,0.4835398,0.3830871,0.10045269,-1,0.0,noise
BN Resulting nausea,bn resulting nausea,gi_symptoms,0.5505234,0.45035934,0.100164056,-1,0.0,noise
sharp stomach pain abdominal ,sharp stomach pain abdominal,gi_symptoms,0.5775579,0.4774154,0.10014251,-1,0.0,noise
feel like have to poop,feel like have to poop,gi_symptoms,0.5429721,0.44305837,0.09991372,-1,0.0,noise
Gastrointestinal Pain,gastrointestinal pain,gi_symptoms,0.6843113,0.58441615,0.09989512,-1,0.0,noise
intestines hurting,intestines hurting,gi_symptoms,0.5286055,0.42872322,0.099882305,-1,0.0,noise
Irritable Bowel Syndrome-Constipation,irritable bowel syndrome-constipation,gi_symptoms,0.5253665,0.42570838,0.0996581,-1,0.0,noise
sudden bowel movements ,sudden bowel movements,gi_symptoms,0.55906236,0.45940647,0.0996559,-1,0.0,noise
normal poop,normal poop,gi_symptoms,0.47028673,0.3706475,0.09963924,-1,0.0,noise
Burning stool,burning stool,gi_symptoms,0.51284873,0.41329783,0.0995509,-1,0.0,noise
Dehydration,dehydration,gi_symptoms,0.47302628,0.37360156,0.09942472,-1,0.0,noise
Heartburn (Severe upon waking),heartburn (severe upon waking,gi_symptoms,0.54623204,0.44688433,0.09934771,-1,0.0,noise
gnawing sensation in the stomach,gnawing sensation in the stomach,gi_symptoms,0.5513737,0.45224935,0.09912437,-1,0.0,noise
Gastroinstestinal Symptoms,gastroinstestinal symptoms,gi_symptoms,0.5070821,0.40806013,0.09902197,-1,0.0,noise
Cholecystitis,cholecystitis,gi_symptoms,0.5516522,0.45290452,0.09874767,-1,0.0,noise
GI - Upper w/ Nausea,gi - upper w/ nausea,gi_symptoms,0.6075473,0.5088931,0.09865421,-1,0.0,noise
evening nausea ,evening nausea,gi_symptoms,0.6133372,0.51472974,0.09860748,-1,0.0,noise
gut spasms,gut spasms,gi_symptoms,0.5858731,0.48756593,0.09830719,-1,0.0,noise
that fucking stomach pain that starts at like 2 am and doesn't leave for a few hours (happens most nights) ,that fucking stomach pain that starts at like 2 am and doesn't leave for a few hours (happens most nights,gi_symptoms,0.57881695,0.48059857,0.09821838,-1,0.0,noise
bloody diarrhoea,bloody diarrhoea,gi_symptoms,0.5765833,0.47855172,0.09803161,-1,0.0,noise
colon mucus,colon mucus,gi_symptoms,0.5045768,0.40661633,0.09796047,-1,0.0,noise
Painful gas,painful gas,gi_symptoms,0.6887129,0.5908215,0.09789139,-1,0.0,noise
Appetite (none->too much),appetite (none->too much,gi_symptoms,0.50764686,0.409803,0.097843856,-1,0.0,noise
gas (terrible smell),gas (terrible smell,gi_symptoms,0.5431875,0.44552365,0.09766385,-1,0.0,noise
diverticulitis,diverticulitis,gi_symptoms,0.50934577,0.41184527,0.0975005,-1,0.0,noise
Gas cramps,gas cramps,gi_symptoms,0.61734223,0.5199653,0.09737694,-1,0.0,noise
Diarreia - diarrhea,diarreia - diarrhea,gi_symptoms,0.5342331,0.4370641,0.09716898,-1,0.0,noise
Stomach pain (below bellybutton),stomach pain (below bellybutton,gi_symptoms,0.5452548,0.44823742,0.09701741,-1,0.0,noise
rabbit poo,rabbit poo,gi_symptoms,0.45336932,0.3565313,0.09683803,-1,0.0,noise
Stomach Pain (above bellybutton),stomach pain (above bellybutton,gi_symptoms,0.56111723,0.4643076,0.096809626,-1,0.0,noise
burning poops,burning poops,gi_symptoms,0.50827086,0.41166145,0.09660941,-1,0.0,noise
Traveler's diarrhea,traveler's diarrhea,gi_symptoms,0.52845216,0.43184748,0.096604675,-1,0.0,noise
Constipation - no BM,constipation - no bm,gi_symptoms,0.49756002,0.4009685,0.09659153,-1,0.0,noise
"constipated all day then pain (like you really need to shit pain, it's very uncomfortable) at night and then almost diarrhea","constipated all day then pain (like you really need to shit pain, it's very uncomfortable) at night and then almost diarrhea",gi_symptoms,0.6001138,0.50361943,0.09649438,-1,0.0,noise
ibs butt,ibs butt,gi_symptoms,0.48083693,0.3843505,0.09648642,-1,0.0,noise
bowel mucous,bowel mucous,gi_symptoms,0.5710244,0.474544,0.09648043,-1,0.0,noise
abdominal pain at belly,abdominal pain at belly,gi_symptoms,0.52038336,0.4240557,0.09632766,-1,0.0,noise
very hungry,very hungry,gi_symptoms,0.5116457,0.41532946,0.09631622,-1,0.0,noise
teeth brushing nausea,teeth brushing nausea,gi_symptoms,0.49032733,0.3940876,0.096239716,-1,0.0,noise
nausea morning,nausea morning,gi_symptoms,0.5983274,0.5021387,0.096188724,-1,0.0,noise
Appetite or binge eating,appetite or binge eating,gi_symptoms,0.4797979,0.38361216,0.096185744,-1,0.0,noise
bloated tender abdomen,bloated tender abdomen,gi_symptoms,0.5305588,0.43441033,0.09614849,-1,0.0,noise
abdominal pains ,abdominal pains,gi_symptoms,0.6555722,0.5595133,0.096058905,-1,0.0,noise
Forgot to Eat,forgot to eat,gi_symptoms,0.47461075,0.37858796,0.096022785,-1,0.0,noise
sulphur burps,sulphur burps,gi_symptoms,0.5100897,0.41427144,0.09581825,-1,0.0,noise
afternoon nausea,afternoon nausea,gi_symptoms,0.637082,0.5413007,0.09578127,-1,0.0,noise
esophagus rumbling,esophagus rumbling,gi_symptoms,0.49917498,0.4035583,0.09561667,-1,0.0,noise
"ibs, gerd and pain","ibs, gerd and pain",gi_symptoms,0.545465,0.45006293,0.09540206,-1,0.0,noise
appetite loss,appetite loss,gi_symptoms,0.5453384,0.44994187,0.09539652,-1,0.0,noise
overly hungry,overly hungry,gi_symptoms,0.5988504,0.5035099,0.09534055,-1,0.0,noise
knawing stomach pain,knawing stomach pain,gi_symptoms,0.5559808,0.46152693,0.09445387,-1,0.0,noise
diverticulosis,diverticulosis,gi_symptoms,0.48017624,0.38585323,0.09432301,-1,0.0,noise
hard stool,hard stool,gi_symptoms,0.46880162,0.37449774,0.094303876,-1,0.0,noise
Bloody Stools,bloody stools,gi_symptoms,0.51160854,0.4173691,0.09423944,-1,0.0,noise
feel like puking for no reason at all out of the blue,feel like puking for no reason at all out of the blue,gi_symptoms,0.60352325,0.50975627,0.09376699,-1,0.0,noise
Excess eating,excess eating,gi_symptoms,0.4764982,0.3829946,0.093503594,-1,0.0,noise
neurogenic bowel,neurogenic bowel,gi_symptoms,0.47757792,0.3843323,0.093245625,-1,0.0,noise
abdominal swelling,abdominal swelling,gi_symptoms,0.4960938,0.40309125,0.09300256,-1,0.0,noise
Knawing sensation in stomach,knawing sensation in stomach,gi_symptoms,0.51343405,0.42105612,0.09237793,-1,0.0,noise
gut feels stuck,gut feels stuck,gi_symptoms,0.51869714,0.42661646,0.09208068,-1,0.0,noise
Abdomen heaviness,abdomen heaviness,gi_symptoms,0.50182086,0.4097761,0.09204477,-1,0.0,noise
mid morning hunger,mid morning hunger,gi_symptoms,0.4635753,0.3716331,0.09194219,-1,0.0,noise
esophageal reflux / coughing / chocking ,esophageal reflux / coughing / chocking,gi_symptoms,0.53702176,0.44550037,0.09152138,-1,0.0,noise
"Prepass out feeling, nauseous","prepass out feeling, nauseous",gi_symptoms,0.6086385,0.51715577,0.09148276,-1,0.0,noise
GI - Lower w/ Nausea. Pressure from no BM,gi - lower w/ nausea. pressure from no bm,gi_symptoms,0.5201082,0.4290232,0.09108502,-1,0.0,noise
sickness after eating,sickness after eating,gi_symptoms,0.56624126,0.47516093,0.09108034,-1,0.0,noise
difficulty w bowel,difficulty w bowel,gi_symptoms,0.48266584,0.39166528,0.09100056,-1,0.0,noise
smelly poo,smelly poo,gi_symptoms,0.498007,0.40714332,0.090863675,-1,0.0,noise
"digestive pain (bloating, cramping)","digestive pain (bloating, cramping",gi_symptoms,0.64970124,0.5588457,0.09085554,-1,0.0,noise
Purging,purging,gi_symptoms,0.5659373,0.4750985,0.09083879,-1,0.0,noise
Excess Hunger,excess hunger,gi_symptoms,0.49173808,0.4009352,0.09080288,-1,0.0,noise
Belly discomfort,belly discomfort,gi_symptoms,0.5834508,0.4929182,0.0905326,-1,0.0,noise
torso feels bloated and ,torso feels bloated and,gi_symptoms,0.5104134,0.41995695,0.090456456,-1,0.0,noise
ulcerative,ulcerative,gi_symptoms,0.558073,0.46767217,0.090400815,-1,0.0,noise
Appetite high,appetite high,gi_symptoms,0.5509933,0.4607508,0.090242535,-1,0.0,noise
nausea in morning,nausea in morning,gi_symptoms,0.53454673,0.4443788,0.09016794,-1,0.0,noise
digestive tightness,digestive tightness,gi_symptoms,0.51217926,0.42234606,0.0898332,-1,0.0,noise
lack of bowel movements,lack of bowel movements,gi_symptoms,0.45985007,0.37014726,0.089702815,-1,0.0,noise
stringy poop,stringy poop,gi_symptoms,0.49400222,0.40535396,0.08864826,-1,0.0,noise
difficult poop,difficult poop,gi_symptoms,0.5215559,0.43293726,0.088618636,-1,0.0,noise
Under eating,under eating,gi_symptoms,0.4523678,0.36380827,0.08855954,-1,0.0,noise
colon bleeding,colon bleeding,gi_symptoms,0.47625354,0.3876993,0.08855423,-1,0.0,noise
milk,milk,gi_symptoms,0.46574855,0.37721145,0.0885371,-1,0.0,noise
Stomach pain and cramps,stomach pain and cramps,gi_symptoms,0.64673376,0.55828774,0.08844602,-1,0.0,noise
nausea mid day,nausea mid day,gi_symptoms,0.56127596,0.4731714,0.088104546,-1,0.0,noise
stabbing abdominal,stabbing abdominal,gi_symptoms,0.5083418,0.4207213,0.0876205,-1,0.0,noise
bowel movements,bowel movements,gi_symptoms,0.524125,0.4366389,0.08748609,-1,0.0,noise
frequent stool,frequent stool,gi_symptoms,0.48842248,0.40099788,0.087424606,-1,0.0,noise
Heartburn,heartburn,gi_symptoms,0.6913709,0.60428625,0.08708465,-1,0.0,noise
Sharp stomach pain,sharp stomach pain,gi_symptoms,0.65359306,0.56688815,0.08670491,-1,0.0,noise
mucous poop,mucous poop,gi_symptoms,0.5610403,0.47443044,0.08660984,-1,0.0,noise
Other ulcers,other ulcers,gi_symptoms,0.5200107,0.43372527,0.08628544,-1,0.0,noise
Abdomenal Pain,abdomenal pain,gi_symptoms,0.6435113,0.55756474,0.08594656,-1,0.0,noise
poo,poo,gi_symptoms,0.4682059,0.38228872,0.085917175,-1,0.0,noise
swallowing,swallowing,gi_symptoms,0.55824673,0.47239736,0.085849375,-1,0.0,noise
pooping a lot,pooping a lot,gi_symptoms,0.54975176,0.46403542,0.08571634,-1,0.0,noise
dry heaving,dry heaving,gi_symptoms,0.58980453,0.5041059,0.085698605,-1,0.0,noise
Gas,gas,gi_symptoms,0.5591049,0.47373122,0.0853737,-1,0.0,noise
straining to poop,straining to poop,gi_symptoms,0.5473239,0.4619829,0.08534098,-1,0.0,noise
Abdominal pain/cramps/bloating/diarrhea,abdominal pain/cramps/bloating/diarrhea,gi_symptoms,0.616294,0.5310906,0.08520341,-1,0.0,noise
torturous bowel,torturous bowel,gi_symptoms,0.5261328,0.44097415,0.085158676,-1,0.0,noise
butterfly feeling in stomach,butterfly feeling in stomach,gi_symptoms,0.53014314,0.44506502,0.08507812,-1,0.0,noise
bowel issues,bowel issues,gi_symptoms,0.48441398,0.39949304,0.08492094,-1,0.0,noise
abdomen swelling,abdomen swelling,gi_symptoms,0.50901467,0.42431694,0.08469772,-1,0.0,noise
ulcerations,ulcerations,gi_symptoms,0.5418806,0.45733798,0.08454263,-1,0.0,noise
Intestinal cramping,intestinal cramping,gi_symptoms,0.6238054,0.5393492,0.084456205,-1,0.0,noise
Abdominal muscle ,abdominal muscle,gi_symptoms,0.50852454,0.42435163,0.084172904,-1,0.0,noise
Woke up to poop,woke up to poop,gi_symptoms,0.5199957,0.43602657,0.083969116,-1,0.0,noise
Unusually hungery,unusually hungery,gi_symptoms,0.54158306,0.45767403,0.083909035,-1,0.0,noise
esophageal ulcer,esophageal ulcer,gi_symptoms,0.45133367,0.36767393,0.08365974,-1,0.0,noise
Bowel failure,bowel failure,gi_symptoms,0.51144063,0.42782694,0.08361369,-1,0.0,noise
epigastric nausea,epigastric nausea,gi_symptoms,0.5106454,0.42725042,0.083394974,-1,0.0,noise
What I ate,what i ate,gi_symptoms,0.47294378,0.3895664,0.08337739,-1,0.0,noise
explosive bowels,explosive bowels,gi_symptoms,0.57622886,0.49304885,0.08318001,-1,0.0,noise
Lower Digestive pain,lower digestive pain,gi_symptoms,0.5683506,0.48524714,0.08310348,-1,0.0,noise
high appetite,high appetite,gi_symptoms,0.5933572,0.5103572,0.083000004,-1,0.0,noise
Cramps + stomach pain,cramps + stomach pain,gi_symptoms,0.6507919,0.5685588,0.08223307,-1,0.0,noise
guts turning,guts turning,gi_symptoms,0.45569676,0.37352797,0.08216879,-1,0.0,noise
inability to defecate,inability to defecate,gi_symptoms,0.5235543,0.44159806,0.08195627,-1,0.0,noise
sick to stomach,sick to stomach,gi_symptoms,0.73830485,0.6563528,0.081952035,-1,0.0,noise
pain under my left ribs.... maybe gas.... it's really unpleasant,pain under my left ribs.... maybe gas.... it's really unpleasant,gi_symptoms,0.63432467,0.55271256,0.08161211,-1,0.0,noise
swollen colon,swollen colon,gi_symptoms,0.4686497,0.38705942,0.081590265,-1,0.0,noise
Irritable bowel Síndrome ,irritable bowel síndrome,gi_symptoms,0.47425303,0.39269656,0.08155647,-1,0.0,noise
Intestinal cramps,intestinal cramps,gi_symptoms,0.6269998,0.54572356,0.08127624,-1,0.0,noise
Intestinal pain,intestinal pain,gi_symptoms,0.64188385,0.5606742,0.08120966,-1,0.0,noise
Gut pain,gut pain,gi_symptoms,0.67789745,0.5967088,0.08118868,-1,0.0,noise
painful bloating ,painful bloating,gi_symptoms,0.70322496,0.622045,0.08117998,-1,0.0,noise
Stabbing pain in tummy,stabbing pain in tummy,gi_symptoms,0.6027261,0.5216127,0.0811134,-1,0.0,noise
unable to eat,unable to eat,gi_symptoms,0.45287323,0.3719184,0.08095482,-1,0.0,noise
excessive bowel movements ,excessive bowel movements,gi_symptoms,0.5065615,0.4256177,0.08094382,-1,0.0,noise
Gurgles or bloating,gurgles or bloating,gi_symptoms,0.6046058,0.52373815,0.08086765,-1,0.0,noise
Gut Pain/Cramping ,gut pain/cramping,gi_symptoms,0.60051376,0.5197521,0.08076167,-1,0.0,noise
upper gastric pain,upper gastric pain,gi_symptoms,0.5559641,0.47534174,0.080622375,-1,0.0,noise
woke up with abdominal pain,woke up with abdominal pain,gi_symptoms,0.533557,0.45304438,0.08051261,-1,0.0,noise
gassy and gas pain,gassy and gas pain,gi_symptoms,0.5297934,0.4495795,0.080213875,-1,0.0,noise
"stomach tender, upper central","stomach tender, upper central",gi_symptoms,0.58548343,0.50549394,0.07998949,-1,0.0,noise
POTS: Nausea,pots: nausea,gi_symptoms,0.5396769,0.45978117,0.079895735,-1,0.0,noise
Hard bowels,hard bowels,gi_symptoms,0.6130122,0.5331854,0.07982677,-1,0.0,noise
Big appetite,big appetite,gi_symptoms,0.52635187,0.44654226,0.079809606,-1,0.0,noise
pains in abdomen,pains in abdomen,gi_symptoms,0.61916584,0.53984153,0.079324305,-1,0.0,noise
mucous in stool ,mucous in stool,gi_symptoms,0.4683141,0.38948524,0.07882887,-1,0.0,noise
stomach ache / wind,stomach ache / wind,gi_symptoms,0.6305496,0.55182433,0.07872528,-1,0.0,noise
explosive gas,explosive gas,gi_symptoms,0.45721978,0.37865466,0.07856512,-1,0.0,noise
Attack - nausea,attack - nausea,gi_symptoms,0.6350578,0.5565854,0.078472435,-1,0.0,noise
Abdominal Ache,abdominal ache,gi_symptoms,0.66741323,0.5891112,0.078302026,-1,0.0,noise
bowel obstruction,bowel obstruction,gi_symptoms,0.50879824,0.43081966,0.07797858,-1,0.0,noise
Intestines Cramped,intestines cramped,gi_symptoms,0.4653348,0.38747743,0.077857375,-1,0.0,noise
Abdomen pain,abdomen pain,gi_symptoms,0.619665,0.54195464,0.07771039,-1,0.0,noise
ulcers,ulcers,gi_symptoms,0.5928084,0.5151287,0.07767975,-1,0.0,noise
Abd Bloating/Pressure,abd bloating/pressure,gi_symptoms,0.503646,0.4261203,0.077525705,-1,0.0,noise
abdominal pressure,abdominal pressure,gi_symptoms,0.5297481,0.45238444,0.07736364,-1,0.0,noise
gas and cramps,gas and cramps,gi_symptoms,0.64899564,0.5716392,0.07735646,-1,0.0,noise
Urgent need to poop am,urgent need to poop am,gi_symptoms,0.45283893,0.37569988,0.07713905,-1,0.0,noise
abdominal spasms,abdominal spasms,gi_symptoms,0.5865135,0.51003027,0.07648325,-1,0.0,noise
Stomach Cramps / GI Issues,stomach cramps / gi issues,gi_symptoms,0.5291948,0.45297486,0.07621992,-1,0.0,noise
Twitching left side stomach,twitching left side stomach,gi_symptoms,0.54440355,0.46819657,0.07620698,-1,0.0,noise
belly pain,belly pain,gi_symptoms,0.6520724,0.57642925,0.07564318,-1,0.0,noise
Intense intestinal cramping,intense intestinal cramping,gi_symptoms,0.6450848,0.56946564,0.07561916,-1,0.0,noise
Nausea upon waking,nausea upon waking,gi_symptoms,0.5633285,0.48772568,0.07560283,-1,0.0,noise
Psychosomatic Nausea,psychosomatic nausea,gi_symptoms,0.58464056,0.509089,0.07555157,-1,0.0,noise
Abdominal pain,abdominal pain,gi_symptoms,0.647802,0.5723162,0.075485766,-1,0.0,noise
bloody mucousy stool,bloody mucousy stool,gi_symptoms,0.5551435,0.47968084,0.07546264,-1,0.0,noise
Liver/abdominal pain,liver/abdominal pain,gi_symptoms,0.5255182,0.4502979,0.07522029,-1,0.0,noise
stomach cramps and pain,stomach cramps and pain,gi_symptoms,0.6370133,0.5619936,0.07501972,-1,0.0,noise
Ulcer,ulcer,gi_symptoms,0.6149191,0.5399122,0.0750069,-1,0.0,noise
intestine (lower) discomfort,intestine (lower) discomfort,gi_symptoms,0.53612113,0.461132,0.07498914,-1,0.0,noise
oral ulcer,oral ulcer,gi_symptoms,0.4716023,0.3967494,0.074852884,-1,0.0,noise
lack appetite,lack appetite,gi_symptoms,0.5565795,0.4818263,0.074753165,-1,0.0,noise
upper right abdomen,upper right abdomen,gi_symptoms,0.5050579,0.43046492,0.07459295,-1,0.0,noise
cramps and gas,cramps and gas,gi_symptoms,0.6537013,0.5792177,0.07448363,-1,0.0,noise
tummy pain,tummy pain,gi_symptoms,0.6413932,0.567572,0.07382119,-1,0.0,noise
irritable bowl syndrome,irritable bowl syndrome,gi_symptoms,0.45810735,0.38435608,0.07375127,-1,0.0,noise
Hungry,hungry,gi_symptoms,0.532388,0.4586454,0.07374257,-1,0.0,noise
Discomfort after eating,discomfort after eating,gi_symptoms,0.52104604,0.44760066,0.07344538,-1,0.0,noise
esophageal spasm while eating,esophageal spasm while eating,gi_symptoms,0.46830028,0.39504915,0.07325113,-1,0.0,noise
Urgent bowel movement (not diarrhoea) ,urgent bowel movement (not diarrhoea,gi_symptoms,0.46491992,0.39188898,0.07303095,-1,0.0,noise
hard to eat,hard to eat,gi_symptoms,0.49226877,0.41924915,0.073019624,-1,0.0,noise
Flushing (when eating),flushing (when eating,gi_symptoms,0.46100217,0.38870114,0.07230103,-1,0.0,noise
Nighttime acid reflux,nighttime acid reflux,gi_symptoms,0.50817746,0.43602803,0.072149426,-1,0.0,noise
Upper Abdominal Pressure ,upper abdominal pressure,gi_symptoms,0.47031236,0.39826912,0.07204324,-1,0.0,noise
floating hernia,floating hernia,gi_symptoms,0.46258506,0.39059377,0.071991295,-1,0.0,noise
Esophagus discomfort,esophagus discomfort,gi_symptoms,0.5061545,0.43429893,0.071855545,-1,0.0,noise
bedridden,bedridden,gi_symptoms,0.4847647,0.41331938,0.071445316,-1,0.0,noise
Lower abdomen dull ,lower abdomen dull,gi_symptoms,0.47182667,0.40061414,0.07121253,-1,0.0,noise
pooping blood,pooping blood,gi_symptoms,0.4726938,0.40163875,0.071055055,-1,0.0,noise
Random nausea,random nausea,gi_symptoms,0.65378207,0.582971,0.07081109,-1,0.0,noise
Waves Of Nausea,waves of nausea,gi_symptoms,0.552295,0.48166487,0.07063016,-1,0.0,noise
stabbing pain in stomach,stabbing pain in stomach,gi_symptoms,0.5860851,0.5155451,0.07053995,-1,0.0,noise
Lower abdominal discomfort,lower abdominal discomfort,gi_symptoms,0.53969634,0.46984512,0.06985122,-1,0.0,noise
