term_original,term_norm,best_domain,top_score,second_score,margin,cluster_id,cluster_confidence,cluster_label
butter in egg,butter in egg,food_breakfast,0.5997013,0.54740757,0.052293718,-1,0.0,noise
veggie egg white omelette,veggie egg white omelette,food_breakfast,0.57265496,0.5203934,0.05226159,-1,0.0,noise
"Waffles, plain, frozen, ready-to-heat","waffles, plain, frozen, ready-to-heat",food_breakfast,0.5533787,0.50119674,0.05218196,-1,0.0,noise
brown toast with nutella,brown toast with nutella,food_breakfast,0.5421165,0.48997247,0.05214405,-1,0.0,noise
4 pieces toast,4 pieces toast,food_breakfast,0.5599266,0.50779057,0.052136064,-1,0.0,noise
Turkey Toast,turkey toast,food_breakfast,0.608678,0.55659777,0.052080214,-1,0.0,noise
caramel egg,caramel egg,food_breakfast,0.6099446,0.55788076,0.052063823,-1,0.0,noise
kodiak cakes/waffles,kodiak cakes/waffles,food_breakfast,0.4926565,0.44060087,0.052055627,-1,0.0,noise
handmade pancakes,handmade pancakes,food_breakfast,0.5300467,0.47800863,0.052038074,-1,0.0,noise
4 toasts,4 toasts,food_breakfast,0.58091664,0.52888507,0.052031577,-1,0.0,noise
AIP pancakes,aip pancakes,food_breakfast,0.45160902,0.3996961,0.051912904,-1,0.0,noise
chorizo and eggs,chorizo and eggs,food_breakfast,0.48630518,0.43440777,0.051897407,-1,0.0,noise
peanut butter on toast,peanut butter on toast,food_breakfast,0.6032662,0.5513895,0.051876664,-1,0.0,noise
avocado on toast,avocado on toast,food_breakfast,0.4791984,0.42735288,0.05184552,-1,0.0,noise
eggs bacon ,eggs bacon,food_breakfast,0.5989318,0.54712117,0.051810622,-1,0.0,noise
1 toast,1 toast,food_breakfast,0.5796672,0.52788013,0.05178708,-1,0.0,noise
blueberry walnut pancakes,blueberry walnut pancakes,food_breakfast,0.45543408,0.40367752,0.05175656,-1,0.0,noise
french toast and sriracha tofu bacon,french toast and sriracha tofu bacon,food_breakfast,0.5067167,0.4549774,0.051739335,-1,0.0,noise
whole grain waffle,whole grain waffle,food_breakfast,0.61610734,0.5643829,0.051724434,-1,0.0,noise
oatmeal pancakes,oatmeal pancakes,food_breakfast,0.6459819,0.5942578,0.051724136,-1,0.0,noise
Fodmap muffins ,fodmap muffins,food_breakfast,0.47397012,0.4222861,0.051684022,-1,0.0,noise
"VAN'S, Gluten Free, Totally Original Waffles","van's, gluten free, totally original waffles",food_breakfast,0.47763768,0.42621687,0.051420808,-1,0.0,noise
English Breakfast Tea with Skim Milk,english breakfast tea with skim milk,food_breakfast,0.5655,0.51411444,0.05138558,-1,0.0,noise
Mason Dixon Breakfast BLT,mason dixon breakfast blt,food_breakfast,0.5535401,0.5022209,0.051319182,-1,0.0,noise
English muffin with p,english muffin with p,food_breakfast,0.4961967,0.44488883,0.051307857,-1,0.0,noise
"high protein pancakes, ",high protein pancakes,food_breakfast,0.5345776,0.48332322,0.05125439,-1,0.0,noise
savory eggs ,savory eggs,food_breakfast,0.5637045,0.51246214,0.05124235,-1,0.0,noise
toast w/grits,toast w/grits,food_breakfast,0.5961276,0.544888,0.05123961,-1,0.0,noise
hard cooked egg,hard cooked egg,food_breakfast,0.46281433,0.41157484,0.05123949,-1,0.0,noise
egg white omelet,egg white omelet,food_breakfast,0.55984354,0.5086088,0.051234722,-1,0.0,noise
scrambled eggs with goat cheese,scrambled eggs with goat cheese,food_breakfast,0.4973551,0.44612366,0.051231444,-1,0.0,noise
oatmeal cookie icing sandwich,oatmeal cookie icing sandwich,food_breakfast,0.52759165,0.47653484,0.051056802,-1,0.0,noise
egg white chicken sandwich,egg white chicken sandwich,food_breakfast,0.62802637,0.5769719,0.051054478,-1,0.0,noise
English Muffins ,english muffins,food_breakfast,0.56839687,0.517344,0.05105287,-1,0.0,noise
choc chip french toast,choc chip french toast,food_breakfast,0.5576905,0.506663,0.051027477,-1,0.0,noise
no yolk egg noodles,no yolk egg noodles,food_breakfast,0.48059696,0.429596,0.051000953,-1,0.0,noise
windy waffles,windy waffles,food_breakfast,0.48176438,0.4308341,0.05093026,-1,0.0,noise
bacon and egg,bacon and egg,food_breakfast,0.6358567,0.58492875,0.050927937,-1,0.0,noise
panera salad and 1/2 sandwich,panera salad and 1/2 sandwich,food_breakfast,0.5493567,0.49843043,0.050926268,-1,0.0,noise
toast ,toast,food_breakfast,0.6613726,0.6104835,0.050889075,-1,0.0,noise
pancakes an jelly,pancakes an jelly,food_breakfast,0.5745495,0.5236803,0.050869167,-1,0.0,noise
atkins breakfast bowl,atkins breakfast bowl,food_breakfast,0.54779136,0.49693167,0.05085969,-1,0.0,noise
maple breakfast sausage,maple breakfast sausage,food_breakfast,0.56137574,0.51062596,0.05074978,-1,0.0,noise
2x ham and egg sandwich,2x ham and egg sandwich,food_breakfast,0.55927604,0.5086239,0.050652146,-1,0.0,noise
cinnamon toast w/ ginger,cinnamon toast w/ ginger,food_breakfast,0.5597438,0.5092759,0.05046791,-1,0.0,noise
bacon gouda breakfast sandwich ,bacon gouda breakfast sandwich,food_breakfast,0.5923681,0.54191035,0.050457776,-1,0.0,noise
2 fried eggs with 1/2 avacado several dark chocolate almonds Blood sugar 113,2 fried eggs with 1/2 avacado several dark chocolate almonds blood sugar 113,food_breakfast,0.49365926,0.4433086,0.050350666,-1,0.0,noise
"Muffins, corn, toaster-type","muffins, corn, toaster-type",food_breakfast,0.583572,0.53326035,0.050311625,-1,0.0,noise
chicken and waffles,chicken and waffles,food_breakfast,0.66334957,0.6130781,0.05027145,-1,0.0,noise
2 french toast,2 french toast,food_breakfast,0.5458647,0.49559745,0.05026725,-1,0.0,noise
2 Toast with butter and jam,2 toast with butter and jam,food_breakfast,0.56513894,0.5149193,0.050219655,-1,0.0,noise
blueberry toast,blueberry toast,food_breakfast,0.569222,0.5190065,0.050215483,-1,0.0,noise
toast/bread,toast/bread,food_breakfast,0.6699267,0.61972046,0.050206244,-1,0.0,noise
Half a slice of toast ,half a slice of toast,food_breakfast,0.57368886,0.52351475,0.050174117,-1,0.0,noise
"Pancakes, plain, low fat, dry mix, incomplete (includes buttermilk)","pancakes, plain, low fat, dry mix, incomplete (includes buttermilk",food_breakfast,0.5098416,0.4597,0.050141633,-1,0.0,noise
toast and peanut butter,toast and peanut butter,food_breakfast,0.6604266,0.6103096,0.050117016,-1,0.0,noise
scallion pancakes,scallion pancakes,food_breakfast,0.509905,0.45980206,0.05010292,-1,0.0,noise
coffee and mùffin,coffee and mùffin,food_breakfast,0.60594535,0.5558483,0.05009705,-1,0.0,noise
sweet waffles,sweet waffles,food_breakfast,0.57754326,0.5274473,0.050095975,-1,0.0,noise
over medium egg,over medium egg,food_breakfast,0.4561568,0.40608633,0.050070465,-1,0.0,noise
UDI'S Sausage Breakfast Sandwich,udi's sausage breakfast sandwich,food_breakfast,0.57450485,0.52446175,0.050043106,-1,0.0,noise
Green Tea Latte Starbucks,green tea latte starbucks,food_caffeine,0.64327705,0.38489258,0.25838447,-1,0.0,noise
starbucks green iced tea,starbucks green iced tea,food_caffeine,0.6588906,0.41337398,0.24551663,-1,0.0,noise
green tea frap. starbucks,green tea frap. starbucks,food_caffeine,0.71051556,0.4709517,0.23956385,-1,0.0,noise
green tea latte,green tea latte,food_caffeine,0.65371203,0.4238056,0.22990644,-1,0.0,noise
caffe latte,caffe latte,food_caffeine,0.6918887,0.46601748,0.2258712,-1,0.0,noise
starbucks venti tea,starbucks venti tea,food_caffeine,0.6341963,0.40899402,0.22520226,-1,0.0,noise
coffee coke,coffee coke,food_caffeine,0.8149811,0.591869,0.2231121,-1,0.0,noise
iced chai tea latte,iced chai tea latte,food_caffeine,0.6625354,0.4457134,0.21682203,-1,0.0,noise
decaf green tea,decaf green tea,food_caffeine,0.6035843,0.38683915,0.21674514,-1,0.0,noise
starbucks energy drink,starbucks energy drink,food_caffeine,0.66783875,0.45474595,0.2130928,-1,0.0,noise
coffee latte,coffee latte,food_caffeine,0.65316105,0.44216323,0.21099782,-1,0.0,noise
Starbucks iced coffee,starbucks iced coffee,food_caffeine,0.68379366,0.47858828,0.20520538,-1,0.0,noise
cup coffee,cup coffee,food_caffeine,0.71136725,0.5073682,0.20399904,-1,0.0,noise
medium iced coffee,medium iced coffee,food_caffeine,0.5777461,0.3753736,0.20237249,-1,0.0,noise
decaf tea,decaf tea,food_caffeine,0.6218567,0.41994345,0.20191324,-1,0.0,noise
small iced coffee,small iced coffee,food_caffeine,0.5815729,0.38074136,0.20083153,-1,0.0,noise
real coffee,real coffee,food_caffeine,0.6363742,0.43656516,0.19980901,-1,0.0,noise
iced green tea,iced green tea,food_caffeine,0.68085504,0.48159406,0.19926098,-1,0.0,noise
Starbucks Venti Iced White Tea,starbucks venti iced white tea,food_caffeine,0.61263186,0.4137088,0.19892305,-1,0.0,noise
Hot Tea Decaf,hot tea decaf,food_caffeine,0.6256044,0.4279194,0.197685,-1,0.0,noise
starbucks lemonade iced tea,starbucks lemonade iced tea,food_caffeine,0.66428673,0.46677858,0.19750816,-1,0.0,noise
iced venti coffee,iced venti coffee,food_caffeine,0.57994974,0.3833651,0.19658464,-1,0.0,noise
tea decaff,tea decaff,food_caffeine,0.5996686,0.4053141,0.19435453,-1,0.0,noise
caffe,caffe,food_caffeine,0.66932106,0.47572076,0.1936003,-1,0.0,noise
caffè,caffè,food_caffeine,0.66932106,0.47572076,0.1936003,-1,0.0,noise
Decaf English Tea,decaf english tea,food_caffeine,0.5713959,0.3778975,0.19349837,-1,0.0,noise
decaff tea,decaff tea,food_caffeine,0.5939589,0.4007516,0.19320732,-1,0.0,noise
i cup reg coffee,i cup reg coffee,food_caffeine,0.55024207,0.35839698,0.19184509,-1,0.0,noise
iced coffee,iced coffee,food_caffeine,0.73552346,0.5437715,0.19175196,-1,0.0,noise
decaf black tea,decaf black tea,food_caffeine,0.6417443,0.45066342,0.1910809,-1,0.0,noise
coffee,coffee,food_caffeine,0.77041036,0.5797155,0.19069487,-1,0.0,noise
iced black coffee,iced black coffee,food_caffeine,0.6818832,0.49127465,0.19060856,-1,0.0,noise
Caffeine tea,caffeine tea,food_caffeine,0.5845417,0.39396015,0.19058153,-1,0.0,noise
decaf coffee,decaf coffee,food_caffeine,0.5891179,0.39861,0.19050789,-1,0.0,noise
black tea latte,black tea latte,food_caffeine,0.69314575,0.50270075,0.190445,-1,0.0,noise
decafe tea,decafe tea,food_caffeine,0.57744884,0.38730788,0.19014096,-1,0.0,noise
limit coffee,limit coffee,food_caffeine,0.4835809,0.29472107,0.18885982,-1,0.0,noise
espresso coffee,espresso coffee,food_caffeine,0.58002603,0.39124817,0.18877786,-1,0.0,noise
raspberry iced tea,raspberry iced tea,food_caffeine,0.6097821,0.42261195,0.18717015,-1,0.0,noise
green tea frap,green tea frap,food_caffeine,0.62800646,0.44107014,0.18693632,-1,0.0,noise
mexican coca cola,mexican coca cola,food_caffeine,0.69565904,0.50981164,0.1858474,-1,0.0,noise
half-caf coffee,half-caf coffee,food_caffeine,0.59920967,0.4141518,0.18505788,-1,0.0,noise
cold brew coffee,cold brew coffee,food_caffeine,0.55343556,0.36860067,0.1848349,-1,0.0,noise
Normal coffee,normal coffee,food_caffeine,0.5328571,0.34843326,0.18442386,-1,0.0,noise
Coffee 1 cup ,coffee 1 cup,food_caffeine,0.60246795,0.41851634,0.18395162,-1,0.0,noise
RC cola,rc cola,food_caffeine,0.68003094,0.49613565,0.18389529,-1,0.0,noise
cup of tea - Caffeinated,cup of tea - caffeinated,food_caffeine,0.6430158,0.4594582,0.1835576,-1,0.0,noise
One cup coffee,one cup coffee,food_caffeine,0.5506465,0.367689,0.18295747,-1,0.0,noise
coffee mate,coffee mate,food_caffeine,0.6633499,0.4807709,0.18257904,-1,0.0,noise
ice coffee,ice coffee,food_caffeine,0.6926578,0.51034796,0.18230987,-1,0.0,noise
chai tea latte,chai tea latte,food_caffeine,0.65037507,0.46887225,0.18150282,-1,0.0,noise
coffee alternative,coffee alternative,food_caffeine,0.6071203,0.4263736,0.18074667,-1,0.0,noise
caffeine coffee,caffeine coffee,food_caffeine,0.53083235,0.35028598,0.18054637,-1,0.0,noise
iced tea,iced tea,food_caffeine,0.7328794,0.5523745,0.18050492,-1,0.0,noise
decaff coffee,decaff coffee,food_caffeine,0.561072,0.38059053,0.18048146,-1,0.0,noise
iced chai latte,iced chai latte,food_caffeine,0.66203797,0.48189756,0.1801404,-1,0.0,noise
Starbucks latte,starbucks latte,food_caffeine,0.6904465,0.5103523,0.18009418,-1,0.0,noise
starbucks cold brew,starbucks cold brew,food_caffeine,0.67620146,0.4968456,0.17935586,-1,0.0,noise
balanced coffee,balanced coffee,food_caffeine,0.55015945,0.37137872,0.17878073,-1,0.0,noise
Starbucks double shot espresso ,starbucks double shot espresso,food_caffeine,0.5575386,0.37881303,0.1787256,-1,0.0,noise
ice tea,ice tea,food_caffeine,0.7027292,0.5242733,0.17845595,-1,0.0,noise
black tea iced,black tea iced,food_caffeine,0.67839277,0.50099754,0.17739522,-1,0.0,noise
coca cola lite,coca cola lite,food_caffeine,0.7008359,0.5234499,0.17738599,-1,0.0,noise
Starbucks Chai Latte,starbucks chai latte,food_caffeine,0.6592179,0.48203325,0.17718464,-1,0.0,noise
large latte half caf,large latte half caf,food_caffeine,0.546487,0.36983508,0.1766519,-1,0.0,noise
coffee x 4,coffee x 4,food_caffeine,0.593619,0.41709274,0.17652625,-1,0.0,noise
coffee small skinny latte,coffee small skinny latte,food_caffeine,0.48803878,0.3118403,0.17619848,-1,0.0,noise
tea caff x2,tea caff x2,food_caffeine,0.5896817,0.41437072,0.17531097,-1,0.0,noise
cold coffee x2,cold coffee x2,food_caffeine,0.6015452,0.4266029,0.17494231,-1,0.0,noise
large iced tea,large iced tea,food_caffeine,0.56835675,0.39366272,0.17469403,-1,0.0,noise
coffee x2,coffee x2,food_caffeine,0.60184085,0.42771465,0.17412621,-1,0.0,noise
coffee decaf,coffee decaf,food_caffeine,0.58466625,0.4105513,0.17411494,-1,0.0,noise
hard iced tea,hard iced tea,food_caffeine,0.64290035,0.4688375,0.17406285,-1,0.0,noise
Coffee x 2,coffee x 2,food_caffeine,0.6018535,0.428116,0.1737375,-1,0.0,noise
coca-cola,coca-cola,food_caffeine,0.741943,0.56849194,0.17345107,-1,0.0,noise
iced coffee with sugar free syrup,iced coffee with sugar free syrup,food_caffeine,0.5795083,0.40665346,0.17285484,-1,0.0,noise
coffee x4,coffee x4,food_caffeine,0.5837893,0.41124707,0.17254221,-1,0.0,noise
tea cafe,tea cafe,food_caffeine,0.614992,0.44256568,0.17242634,-1,0.0,noise
decaf latte,decaf latte,food_caffeine,0.60869724,0.43629998,0.17239726,-1,0.0,noise
coca cola,coca cola,food_caffeine,0.7299944,0.55764014,0.17235428,-1,0.0,noise
coffee lf,coffee lf,food_caffeine,0.63064647,0.45858622,0.17206025,-1,0.0,noise
black coffee,black coffee,food_caffeine,0.6821378,0.51048887,0.17164892,-1,0.0,noise
diet iced tea,diet iced tea,food_caffeine,0.52135086,0.3497424,0.17160845,-1,0.0,noise
caffienated tea,caffienated tea,food_caffeine,0.643631,0.4723704,0.1712606,-1,0.0,noise
coffee x 3,coffee x 3,food_caffeine,0.6129372,0.44290328,0.17003393,-1,0.0,noise
green tea,green tea,food_caffeine,0.6985333,0.5286381,0.16989517,-1,0.0,noise
tea caffeine free,tea caffeine free,food_caffeine,0.5191417,0.34957457,0.16956711,-1,0.0,noise
1 cup coffee,1 cup coffee,food_caffeine,0.51805335,0.34850726,0.1695461,-1,0.0,noise
sleepy tea,sleepy tea,food_caffeine,0.6134459,0.44565684,0.16778904,-1,0.0,noise
coffee*4,coffee*4,food_caffeine,0.56364155,0.39600313,0.16763842,-1,0.0,noise
coffe latte,coffe latte,food_caffeine,0.631065,0.4635699,0.1674951,-1,0.0,noise
rasp tea two mugs,rasp tea two mugs,food_caffeine,0.54652435,0.37940013,0.16712421,-1,0.0,noise
cup of coffee,cup of coffee,food_caffeine,0.66901994,0.5025643,0.16645563,-1,0.0,noise
Green cola,green cola,food_caffeine,0.7175005,0.55126166,0.16623884,-1,0.0,noise
caffeine free tea,caffeine free tea,food_caffeine,0.5357975,0.36965036,0.16614711,-1,0.0,noise
iced coffee with sugar,iced coffee with sugar,food_caffeine,0.604637,0.43870646,0.16593057,-1,0.0,noise
Decaf coke,decaf coke,food_caffeine,0.6983346,0.53295183,0.16538274,-1,0.0,noise
coffee 2,coffee 2,food_caffeine,0.6757618,0.5104948,0.16526699,-1,0.0,noise
grande starbucks latte,grande starbucks latte,food_caffeine,0.61521906,0.4500032,0.16521585,-1,0.0,noise
black coffee 8 cups,black coffee 8 cups,food_caffeine,0.5042063,0.33932188,0.16488442,-1,0.0,noise
2nd coffee ,2nd coffee,food_caffeine,0.6220546,0.45760512,0.16444945,-1,0.0,noise
dunkin coffee,dunkin coffee,food_caffeine,0.68112314,0.5168062,0.16431695,-1,0.0,noise
Strong coffee,strong coffee,food_caffeine,0.60692376,0.44272816,0.1641956,-1,0.0,noise
green tea x 3,green tea x 3,food_caffeine,0.6075275,0.44380978,0.16371772,-1,0.0,noise
decaf chai tea,decaf chai tea,food_caffeine,0.59012365,0.42673606,0.1633876,-1,0.0,noise
iced mint tea,iced mint tea,food_caffeine,0.6502062,0.48774657,0.16245964,-1,0.0,noise
half-caff coffee,half-caff coffee,food_caffeine,0.5393028,0.37692958,0.16237324,-1,0.0,noise
2c coffee,2c coffee,food_caffeine,0.59677905,0.43443966,0.16233939,-1,0.0,noise
tea one mug,tea one mug,food_caffeine,0.5789258,0.41697305,0.16195273,-1,0.0,noise
mcdonalds iced tea,mcdonalds iced tea,food_caffeine,0.6532841,0.4913317,0.16195238,-1,0.0,noise
mint iced tea,mint iced tea,food_caffeine,0.6537452,0.4918833,0.16186187,-1,0.0,noise
Starbucks doubles hot espresso ,starbucks doubles hot espresso,food_caffeine,0.47729298,0.31546104,0.16183195,-1,0.0,noise
coffee with sugar,coffee with sugar,food_caffeine,0.64422554,0.48239422,0.16183132,-1,0.0,noise
evening decaf coffee,evening decaf coffee,food_caffeine,0.5321528,0.37034684,0.16180593,-1,0.0,noise
coca cola mexican,coca cola mexican,food_caffeine,0.66933024,0.5076463,0.16168392,-1,0.0,noise
extra coffee,extra coffee,food_caffeine,0.6067258,0.4450942,0.16163161,-1,0.0,noise
half caf coffee drink,half caf coffee drink,food_caffeine,0.6111023,0.44966054,0.16144174,-1,0.0,noise
tea,tea,food_caffeine,0.7236599,0.5622356,0.16142428,-1,0.0,noise
tea x2,tea x2,food_caffeine,0.5955628,0.4341678,0.16139501,-1,0.0,noise
starbucks vanilla coffee,starbucks vanilla coffee,food_caffeine,0.67606986,0.5148841,0.16118574,-1,0.0,noise
small coffee,small coffee,food_caffeine,0.6222826,0.4613303,0.16095233,-1,0.0,noise
tropical iced tea,tropical iced tea,food_caffeine,0.6086625,0.44773865,0.16092384,-1,0.0,noise
Starbucks Venti Vanilla Sweetcream Cold Brew ,starbucks venti vanilla sweetcream cold brew,food_caffeine,0.56677896,0.40589535,0.1608836,-1,0.0,noise
decaffinatrd sweet tea,decaffinatrd sweet tea,food_caffeine,0.60101867,0.4402898,0.16072887,-1,0.0,noise
coffee 1,coffee 1,food_caffeine,0.6694249,0.50888157,0.16054332,-1,0.0,noise
Matcha green tea latte,matcha green tea latte,food_caffeine,0.6148113,0.45431805,0.16049325,-1,0.0,noise
hot tea am,hot tea am,food_caffeine,0.5977769,0.4375658,0.16021109,-1,0.0,noise
white coffee,white coffee,food_caffeine,0.65984964,0.50006294,0.1597867,-1,0.0,noise
3 x coffee,3 x coffee,food_caffeine,0.53422946,0.3745814,0.15964806,-1,0.0,noise
black tea with sugar,black tea with sugar,food_caffeine,0.63148504,0.47187233,0.15961272,-1,0.0,noise
iced green tea 1 litre,iced green tea 1 litre,food_caffeine,0.5309668,0.3716554,0.15931141,-1,0.0,noise
dunkin iced tea,dunkin iced tea,food_caffeine,0.6307968,0.47149104,0.15930575,-1,0.0,noise
caffeinated tea,caffeinated tea,food_caffeine,0.5885411,0.42984235,0.15869874,-1,0.0,noise
sleepytime tea,sleepytime tea,food_caffeine,0.60437864,0.44588453,0.15849411,-1,0.0,noise
hot coffee,hot coffee,food_caffeine,0.6773038,0.51885414,0.15844965,-1,0.0,noise
coffeehouse coffee ,coffeehouse coffee,food_caffeine,0.6521946,0.49394143,0.1582532,-1,0.0,noise
