term_original,best_domain
nausea/sickness,gi_upper_reflux
nauseousness,gi_upper_reflux
Reflux ,gi_upper_reflux
sulphur burp,gi_upper_reflux
Nauseau,gi_upper_reflux
acid reflux sour stomach ,gi_upper_reflux
vomiting from eating,gi_upper_reflux
stomach disvomfort,gi_upper_reflux
ulcers,gi_upper_reflux
Random nausea,gi_upper_reflux
sour taste,gi_upper_reflux
Nausea/Upset Stomach,gi_upper_reflux
Heartburn feeling after a meal,gi_upper_reflux
feel like vomiting,gi_upper_reflux
Mouth ulcer,gi_upper_reflux
chronic vomiting ,gi_upper_reflux
vomitting,gi_upper_reflux
Attack - nausea,gi_upper_reflux
vomit after eating,gi_upper_reflux
vomit,gi_upper_reflux
sour stomach,gi_upper_reflux
intigestion,gi_upper_reflux
chronic nausea,gi_upper_reflux
vomit acid,gi_upper_reflux
Blood in Vomit,gi_upper_reflux
Morning nausea,gi_upper_reflux
foul gas,gi_upper_reflux
acid vomit,gi_upper_reflux
evening nausea ,gi_upper_reflux
BN Resulting nausea,gi_upper_reflux
oral ulcers,gi_upper_reflux
Vomited at night,gi_upper_reflux
Other ulcers,gi_upper_reflux
vomiting undigested,gi_upper_reflux
nausea after ,gi_upper_reflux
"Prepass out feeling, nauseous",gi_upper_reflux
indigestion like pressure,gi_upper_reflux
Nausea upon waking,gi_upper_reflux
Acidic burn,gi_upper_reflux
intractable nausea,gi_upper_reflux
sulphur burps,gi_upper_reflux
Upset tummy,gi_upper_reflux
AM Nausea,gi_upper_reflux
withdrawal nausea,gi_upper_reflux
gastric reflux,gi_upper_reflux
Nauseous,gi_upper_reflux
afternoon nausea,gi_upper_reflux
Extreme Nausea,gi_upper_reflux
nausea/vomiting,gi_upper_reflux
bile reflux,gi_upper_reflux
Throwing up,gi_upper_reflux
stomach indigestion p,gi_upper_reflux
acid,gi_upper_reflux
Nausea/Vomitting,gi_upper_reflux
nausea pm,gi_upper_reflux
Vomiting from Pain,gi_upper_reflux
sudden vomiting,gi_upper_reflux
Vaginal discharge,gyne_menstrual_pelvic
Recto-vaginal pain,gyne_menstrual_pelvic
low pelvic ,gyne_menstrual_pelvic
dry vagina,gyne_menstrual_pelvic
Period cramps,gyne_menstrual_pelvic
pre menstral pain,gyne_menstrual_pelvic
pelvic dystonia,gyne_menstrual_pelvic
vagina pain,gyne_menstrual_pelvic
Vaginal Urethral pain,gyne_menstrual_pelvic
phantom period pain,gyne_menstrual_pelvic
Menorrhagea,gyne_menstrual_pelvic
Bilateral ovarian pain,gyne_menstrual_pelvic
vaginal irritation,gyne_menstrual_pelvic
period issues,gyne_menstrual_pelvic
left ovarian pain,gyne_menstrual_pelvic
pelvic pain (stabbing),gyne_menstrual_pelvic
itchy vagina,gyne_menstrual_pelvic
Left Ovulation Pain,gyne_menstrual_pelvic
other discharge,gyne_menstrual_pelvic
pain with sex,gyne_menstrual_pelvic
Menstrual blood clots,gyne_menstrual_pelvic
menopause menstrual cramps,gyne_menstrual_pelvic
burning during intercourse,gyne_menstrual_pelvic
painfull periods,gyne_menstrual_pelvic
Ovary/Uterus pain,gyne_menstrual_pelvic
Vulval pain,gyne_menstrual_pelvic
Uterine pain,gyne_menstrual_pelvic
Painful periods,gyne_menstrual_pelvic
Fertile discharge ,gyne_menstrual_pelvic
vagina raw/dry sensation,gyne_menstrual_pelvic
cramping after sex,gyne_menstrual_pelvic
Vulvar Pain,gyne_menstrual_pelvic
Nausea with period,gyne_menstrual_pelvic
Menstrual clots,gyne_menstrual_pelvic
Irregular menstrual period,gyne_menstrual_pelvic
ovarian cramping,gyne_menstrual_pelvic
Painful intercourse,gyne_menstrual_pelvic
pelvic twinges,gyne_menstrual_pelvic
gynecological issues,gyne_menstrual_pelvic
pain in cervix,gyne_menstrual_pelvic
extreme menstrual cramps,gyne_menstrual_pelvic
quick pain in uterus,gyne_menstrual_pelvic
pelvic cramps,gyne_menstrual_pelvic
Vulva pain,gyne_menstrual_pelvic
Watery discharge ,gyne_menstrual_pelvic
Menstrual Issues,gyne_menstrual_pelvic
Period related pain,gyne_menstrual_pelvic
vaginal ulcer,gyne_menstrual_pelvic
Uterine Discomfort,gyne_menstrual_pelvic
pelvic floor pain,gyne_menstrual_pelvic
Vaginal pain (pulling),gyne_menstrual_pelvic
sore stinging vulva,gyne_menstrual_pelvic
acute pelvic pain,gyne_menstrual_pelvic
vaginal tearing,gyne_menstrual_pelvic
sensitive vagina,gyne_menstrual_pelvic
external vaginal pain,gyne_menstrual_pelvic
menstral cramps,gyne_menstrual_pelvic
ovarian pain,gyne_menstrual_pelvic
pain in pelvic floor,gyne_menstrual_pelvic
Central pelvic/umbilical pain ,gyne_menstrual_pelvic
bleeding after sex,gyne_menstrual_pelvic
pelvic pain (burning),gyne_menstrual_pelvic
mid cycle pain,gyne_menstrual_pelvic
late period,gyne_menstrual_pelvic
vulva irritation ,gyne_menstrual_pelvic
uterus pain,gyne_menstrual_pelvic
off on periods,gyne_menstrual_pelvic
menstrual cramps on and off,gyne_menstrual_pelvic
early menstruation,gyne_menstrual_pelvic
endometriosis-type pain,gyne_menstrual_pelvic
period pains,gyne_menstrual_pelvic
cramping - uterus,gyne_menstrual_pelvic
post-menstrual pain,gyne_menstrual_pelvic
Vaginal blood clot,gyne_menstrual_pelvic
pain in ovaries,gyne_menstrual_pelvic
unusually watery discharge,gyne_menstrual_pelvic
cervix pain ,gyne_menstrual_pelvic
sores on vulva,gyne_menstrual_pelvic
uterus cramps,gyne_menstrual_pelvic
Right ovarian pain,gyne_menstrual_pelvic
Aching uterus,gyne_menstrual_pelvic
Right ovary stabbing pain,gyne_menstrual_pelvic
Genital pain,gyne_menstrual_pelvic
right pelvic pain,gyne_menstrual_pelvic
Pelvic pressure,gyne_menstrual_pelvic
Vaginal pain,gyne_menstrual_pelvic
sharp ovarian pain ,gyne_menstrual_pelvic
Vulvar Itching,gyne_menstrual_pelvic
painful period,gyne_menstrual_pelvic
stabbing pelvic pain ,gyne_menstrual_pelvic
Menstrual Cramping,gyne_menstrual_pelvic
menstrual bleeding,gyne_menstrual_pelvic
vaginal lesions,gyne_menstrual_pelvic
Brown discharge,gyne_menstrual_pelvic
Pelvic (R) burning,gyne_menstrual_pelvic
pelvic pain dull,gyne_menstrual_pelvic
Pelvic Pain Left,gyne_menstrual_pelvic
random menstrual cramping,gyne_menstrual_pelvic
Vaginal pH,gyne_menstrual_pelvic
Pain: menstrual or womb,gyne_menstrual_pelvic
endometriosis cyst,gyne_menstrual_pelvic
lower left uterine pain,gyne_menstrual_pelvic
uterine cramps,gyne_menstrual_pelvic
ovulation pains,gyne_menstrual_pelvic
menstruating everyday,gyne_menstrual_pelvic
Period Pain,gyne_menstrual_pelvic
Menstruation,gyne_menstrual_pelvic
ovulation pain,gyne_menstrual_pelvic
slipping uterus,gyne_menstrual_pelvic
low pelvic pain,gyne_menstrual_pelvic
clitoral pain,gyne_menstrual_pelvic
discharge,gyne_menstrual_pelvic
Menstrualni grcevi,gyne_menstrual_pelvic
vaginal thrush,gyne_menstrual_pelvic
genital itching/burning,gyne_menstrual_pelvic
crazy menstruation ,gyne_menstrual_pelvic
Dysmenorrhea,gyne_menstrual_pelvic
cervix cramps,gyne_menstrual_pelvic
Jelly discharge,gyne_menstrual_pelvic
Spotting inbetween periods,gyne_menstrual_pelvic
heavy vaginal bleeding,gyne_menstrual_pelvic
Left pelvic pain ,gyne_menstrual_pelvic
menses,gyne_menstrual_pelvic
dark discharge,gyne_menstrual_pelvic
vaginal discharge- white percipitate,gyne_menstrual_pelvic
Pain during or after sex,gyne_menstrual_pelvic
pelvic tightness,gyne_menstrual_pelvic
Sore/tender Breasts,gyne_menstrual_pelvic
Pain during penetration,gyne_menstrual_pelvic
Pelvic bloat,gyne_menstrual_pelvic
Vaginal Pustule,gyne_menstrual_pelvic
right sided pelvic pain,gyne_menstrual_pelvic
Pain during sex,gyne_menstrual_pelvic
Sticky Discharge,gyne_menstrual_pelvic
Vaginal bleeding,gyne_menstrual_pelvic
ovary twinges,gyne_menstrual_pelvic
Menorrhagia,gyne_menstrual_pelvic
menstrual irregularities,gyne_menstrual_pelvic
itching in vulva ,gyne_menstrual_pelvic
irritations vaginales,gyne_menstrual_pelvic
hormonal symptoms,gyne_menstrual_pelvic
left ovary pain,gyne_menstrual_pelvic
Right side pelvic pain,gyne_menstrual_pelvic
Constant menstruation,gyne_menstrual_pelvic
rectal/vaginal burning,gyne_menstrual_pelvic
pelvic cramping,gyne_menstrual_pelvic
left pain cervix,gyne_menstrual_pelvic
tvt vaginal pain,gyne_menstrual_pelvic
Leg pain similar to period pain,gyne_menstrual_pelvic
excessive discharge,gyne_menstrual_pelvic
Right Ovulation Pain,gyne_menstrual_pelvic
Menstrual Cramps and/or bloating ,gyne_menstrual_pelvic
Vaginal Itchiness,gyne_menstrual_pelvic
Vaginal discomfort,gyne_menstrual_pelvic
Vaginal itching,gyne_menstrual_pelvic
Cramping Uterus,gyne_menstrual_pelvic
missed period ,gyne_menstrual_pelvic
period like cramps,gyne_menstrual_pelvic
Sharp Vaginal Pain,gyne_menstrual_pelvic
painful ovaries,gyne_menstrual_pelvic
pink discharge,gyne_menstrual_pelvic
vaginal pain shooting,gyne_menstrual_pelvic
cramping in uterus,gyne_menstrual_pelvic
vaginal burning,gyne_menstrual_pelvic
ovary pain with sex,gyne_menstrual_pelvic
belly button discharge,gyne_menstrual_pelvic
vaginal yeast infection,gyne_menstrual_pelvic
Gyn cramps,gyne_menstrual_pelvic
painful period cramps,gyne_menstrual_pelvic
Endometriosis pain,gyne_menstrual_pelvic
Pelvic (L) burning,gyne_menstrual_pelvic
feminine cramping ,gyne_menstrual_pelvic
period spotting ,gyne_menstrual_pelvic
sore in vagina,gyne_menstrual_pelvic
period/ovary/womb pain sharp,gyne_menstrual_pelvic
unusually thick discharge,gyne_menstrual_pelvic
Vaginal cysts,gyne_menstrual_pelvic
tender/sore breasts,gyne_menstrual_pelvic
Vulvar inflammation,gyne_menstrual_pelvic
right ovary pain,gyne_menstrual_pelvic
pelvic pain (tearing or pulling),gyne_menstrual_pelvic
"pelvic pain, fullness",gyne_menstrual_pelvic
painful menstruation,gyne_menstrual_pelvic
pelvic pain (cramping),gyne_menstrual_pelvic
Menstrual cycle,gyne_menstrual_pelvic
vaginal pulling sensation ,gyne_menstrual_pelvic
period - spotting,gyne_menstrual_pelvic
Creamy Discharge,gyne_menstrual_pelvic
Vaginal Soreness,gyne_menstrual_pelvic
pain in labia when aroused,gyne_menstrual_pelvic
Vulva Itching ,gyne_menstrual_pelvic
Dor vaginal,gyne_menstrual_pelvic
extremely painful period,gyne_menstrual_pelvic
pelvic itching/pain,gyne_menstrual_pelvic
lower pelvic pain,gyne_menstrual_pelvic
white discharge,gyne_menstrual_pelvic
vaginal aching,gyne_menstrual_pelvic
Pre-menstrual pain,gyne_menstrual_pelvic
vaginal spasms,gyne_menstrual_pelvic
Vaginal- Dryness,gyne_menstrual_pelvic
excessive vaginal discharge,gyne_menstrual_pelvic
pain in ovary,gyne_menstrual_pelvic
"pelvic pain, right side",gyne_menstrual_pelvic
vulvar dryness,gyne_menstrual_pelvic
Pelvic pain—Right side,gyne_menstrual_pelvic
sore on vagina ,gyne_menstrual_pelvic
vaginal spotting,gyne_menstrual_pelvic
vaginal lumps,gyne_menstrual_pelvic
douleurs vaginales,gyne_menstrual_pelvic
Menstruating,gyne_menstrual_pelvic
"pelvic pain, sharp",gyne_menstrual_pelvic
cramps but no period yet,gyne_menstrual_pelvic
uterine pain (sharp),gyne_menstrual_pelvic
left pelvic area pain,gyne_menstrual_pelvic
Menstrual pain,gyne_menstrual_pelvic
Menstru,gyne_menstrual_pelvic
Escape vaginal,gyne_menstrual_pelvic
clitoris pain,gyne_menstrual_pelvic
Pinching Vaginal Pain,gyne_menstrual_pelvic
pre period pain,gyne_menstrual_pelvic
Missed menstrual period,gyne_menstrual_pelvic
nipple discharge,gyne_menstrual_pelvic
vaginal canal pain,gyne_menstrual_pelvic
pms cramps,gyne_menstrual_pelvic
menstrual spotting,gyne_menstrual_pelvic
right pain cervix ,gyne_menstrual_pelvic
Vaginal stabbing,gyne_menstrual_pelvic
Period feeling,gyne_menstrual_pelvic
burning uterus,gyne_menstrual_pelvic
cuts on vulva,gyne_menstrual_pelvic
menstrution spotting,gyne_menstrual_pelvic
vulvar burning when pressed,gyne_menstrual_pelvic
white/grey discharge,gyne_menstrual_pelvic
Pain after Orgasm,gyne_menstrual_pelvic
menstrual cramps - achey,gyne_menstrual_pelvic
Deep sustained pelvic pain,gyne_menstrual_pelvic
vaginal cramps,gyne_menstrual_pelvic
uterine cramp,gyne_menstrual_pelvic
vaginal ulcers,gyne_menstrual_pelvic
vaginal,gyne_menstrual_pelvic
pain in vagina,gyne_menstrual_pelvic
period or ovu pain,gyne_menstrual_pelvic
pelvic pain (throbbing),gyne_menstrual_pelvic
delayed menstral cycle,gyne_menstrual_pelvic
Vaginal infections,gyne_menstrual_pelvic
Pelvic Floor Flare-Up,gyne_menstrual_pelvic
menstruatiepijn,gyne_menstrual_pelvic
Excess discharge,gyne_menstrual_pelvic
uterus cramping,gyne_menstrual_pelvic
Pelvic sensations,gyne_menstrual_pelvic
deep pain with sex,gyne_menstrual_pelvic
Vaginal dryness,gyne_menstrual_pelvic
"period pain, stabbing",gyne_menstrual_pelvic
Pelvic Irritation (bearing down),gyne_menstrual_pelvic
vagina cramp,gyne_menstrual_pelvic
Breast discharge,gyne_menstrual_pelvic
Pelvic Pain (severe cramping),gyne_menstrual_pelvic
 Brown/Grey Discharge,gyne_menstrual_pelvic
Aching Vagina,gyne_menstrual_pelvic
menstruation pain,gyne_menstrual_pelvic
Left-side pelvic pain,gyne_menstrual_pelvic
pelvic heaviness,gyne_menstrual_pelvic
Pain during intercourse ,gyne_menstrual_pelvic
Sharp Pelvic Pain,gyne_menstrual_pelvic
Dark brown/red discharge,gyne_menstrual_pelvic
Progesterone,gyne_menstrual_pelvic
pelvic pain (aching),gyne_menstrual_pelvic
Menstrual cramps,gyne_menstrual_pelvic
strong period cramps,gyne_menstrual_pelvic
pelvic floor discomfort ,gyne_menstrual_pelvic
painful ovulation,gyne_menstrual_pelvic
really bad menstrual cramps,gyne_menstrual_pelvic
bleeding uterus,gyne_menstrual_pelvic
Pelvic pain (right),gyne_menstrual_pelvic
clear discharge,gyne_menstrual_pelvic
progesteron,gyne_menstrual_pelvic
short menstruation,gyne_menstrual_pelvic
menstrual irregularity,gyne_menstrual_pelvic
Period Cramps - Back,gyne_menstrual_pelvic
Menstrual Period ,gyne_menstrual_pelvic
pain after sex,gyne_menstrual_pelvic
Gynae pain ,gyne_menstrual_pelvic
Period Cramps - Front,gyne_menstrual_pelvic
vulvar irratation,gyne_menstrual_pelvic
vaginal sores,gyne_menstrual_pelvic
reproductive pain,gyne_menstrual_pelvic
Pelvic pain,gyne_menstrual_pelvic
Vagina-Cervix Pain,gyne_menstrual_pelvic
endometriosis,gyne_menstrual_pelvic
Pelvic,gyne_menstrual_pelvic
Pain after intercourse,gyne_menstrual_pelvic
Vaginal- Painful Intercourse,gyne_menstrual_pelvic
Vaginal- Thick White Discharge (no smell),gyne_menstrual_pelvic
Periods,gyne_menstrual_pelvic
vaginosis,gyne_menstrual_pelvic
Vaginal odor,gyne_menstrual_pelvic
vaginal spasm,gyne_menstrual_pelvic
period/pelvic cramps,gyne_menstrual_pelvic
Ovarian cyst pain,gyne_menstrual_pelvic
pelvic discomfort,gyne_menstrual_pelvic
heaviness in pelvic,gyne_menstrual_pelvic
gynecological discomfort,gyne_menstrual_pelvic
Vulvar burning,gyne_menstrual_pelvic
4/10 period pain,gyne_menstrual_pelvic
Vaginal numbness,gyne_menstrual_pelvic
vaginal burning and pain,gyne_menstrual_pelvic
menstrual flares,gyne_menstrual_pelvic
Ovary Pain,gyne_menstrual_pelvic
hair loss / weight loss ,hair_skin_nails
Purple Toenails,hair_skin_nails
skin peeling bleeding back of neck under hair,hair_skin_nails
dark hair,hair_skin_nails
Peeling Fingernails,hair_skin_nails
Hair/scalp hurts,hair_skin_nails
Ingrown hair,hair_skin_nails
Irregular finger nails,hair_skin_nails
shedding hair,hair_skin_nails
peeling brittle nails,hair_skin_nails
weak nails,hair_skin_nails
nails ,hair_skin_nails
hair thinning,hair_skin_nails
Ingrown nails,hair_skin_nails
scabs under hair random on head,hair_skin_nails
"Dry skin, brittle nails, loosing hair",hair_skin_nails
nail picking,hair_skin_nails
Brittle nails,hair_skin_nails
hair pulling,hair_skin_nails
Cyanosis of Nails/Hands/Feet ,hair_skin_nails
Course Curly Hair,hair_skin_nails
fingers pruney,hair_skin_nails
cutting hair off,hair_skin_nails
nail fungus,hair_skin_nails
loss of body hair,hair_skin_nails
ingrown nail,hair_skin_nails
bit nails,hair_skin_nails
Nail clubbing,hair_skin_nails
toes nail hardening and ridges,hair_skin_nails
facial hair,hair_skin_nails
purple nails,hair_skin_nails
finger nail unbedding,hair_skin_nails
ridged nails,hair_skin_nails
hair falling out more than normal,hair_skin_nails
Nail biting,hair_skin_nails
hair falling out,hair_skin_nails
thinning hair,hair_skin_nails
scalp issues,hair_skin_nails
peeling nails,hair_skin_nails
Hair Appearance,hair_skin_nails
brittle hair/loss,hair_skin_nails
wet down hair,hair_skin_nails
hair picking,hair_skin_nails
nail tears,hair_skin_nails
picking/trimming nails,hair_skin_nails
toenail separation,hair_skin_nails
itching at base of hairline,hair_skin_nails
bald spots,hair_skin_nails
Nail peeling,hair_skin_nails
Hairloss,hair_skin_nails
Brittle hair and nails,hair_skin_nails
Nail discoloration,hair_skin_nails
weak fingernails ,hair_skin_nails
dry hair,hair_skin_nails
Hair loss,hair_skin_nails
Hardened Cuticles,hair_skin_nails
Blue fingernails,hair_skin_nails
Scalp dent,hair_skin_nails
blue nails,hair_skin_nails
Hair Pain,hair_skin_nails
Interlocking Hair,hair_skin_nails
cuticle discoloration,hair_skin_nails
unusual hair growth,hair_skin_nails
oily hair,hair_skin_nails
bleeding in nail beds,hair_skin_nails
fine dry hair,hair_skin_nails
hair hurts,hair_skin_nails
hormone hair,hair_skin_nails
fingernail lines,hair_skin_nails
Nail separation,hair_skin_nails
no hair growth arm pit,hair_skin_nails
hair shedding,hair_skin_nails
thinning nails,hair_skin_nails
nail bending,hair_skin_nails
nail ridges,hair_skin_nails
Greying hair,hair_skin_nails
loss of hair ,hair_skin_nails
excessive cuticle trimming,hair_skin_nails
white spots on fingernails,hair_skin_nails
facial hair growth,hair_skin_nails
toenail fungus,hair_skin_nails
biting nails,hair_skin_nails
Messing with Nails ,hair_skin_nails
Nail pitting,hair_skin_nails
nail pain,hair_skin_nails
lose of hair,hair_skin_nails
Thin hair,hair_skin_nails
Hair ,hair_skin_nails
Brittle hair,hair_skin_nails
nails hurt,hair_skin_nails
Body/Facial Hair Growth,hair_skin_nails
Vertical ridges on the fingernails,hair_skin_nails
dry nails,hair_skin_nails
Overgrown Cuticles,hair_skin_nails
toe discoloration ,hair_skin_nails
dry scalp,hair_skin_nails
Bluish Purple fingernails,hair_skin_nails
excessive hair growth,hair_skin_nails
nails brittle,hair_skin_nails
squeezing headache,headache_migraine
Generalized Head Pain,headache_migraine
"Head Pain, behind Eyes",headache_migraine
Headache (normal),headache_migraine
headache occipital,headache_migraine
back of head headache,headache_migraine
pounding head,headache_migraine
Head pain/pressure,headache_migraine
punching head,headache_migraine
Headache (Top of head),headache_migraine
headache left temporal,headache_migraine
headache right temporal,headache_migraine
migrain,headache_migraine
mild headache,headache_migraine
"Headache, base",headache_migraine
slight headache,headache_migraine
Migraine Auras,headache_migraine
pain at the base of the head,headache_migraine
Shooting headache,headache_migraine
Overall headache,headache_migraine
thunderclap headaches,headache_migraine
Headache (frontal),headache_migraine
Forehead sensation,headache_migraine
headache standing,headache_migraine
light headache,headache_migraine
Low Head Pain,headache_migraine
headache on standing,headache_migraine
tension migraine,headache_migraine
headache base skull,headache_migraine
Headache (Temporal),headache_migraine
hemiplegic migraine,headache_migraine
headache above eyes,headache_migraine
head pounding ,headache_migraine
"Headache, skull",headache_migraine
intractable head pain,headache_migraine
"Headache, forehead",headache_migraine
eye headaches,headache_migraine
sharp pain in head and must close eyes,headache_migraine
chronic daily headache,headache_migraine
Workout head ache,headache_migraine
tension migraines,headache_migraine
Headache PM,headache_migraine
daily headache,headache_migraine
severe migraines,headache_migraine
headache band,headache_migraine
low cortisol headache,headache_migraine
Migraine (left),headache_migraine
moderate migraine,headache_migraine
PM Headache,headache_migraine
Pre-migraine,headache_migraine
Headache AM,headache_migraine
"Headache, responsive to migraine meds",headache_migraine
vestibular headache,headache_migraine
Migraine/Headache ,headache_migraine
migraines wakeup ,headache_migraine
fake headache,headache_migraine
Headache upon standing,headache_migraine
headache left,headache_migraine
"""spotty"" headache",headache_migraine
sick body and migraine,headache_migraine
headache - ice pick,headache_migraine
headache - rs - throbbing,headache_migraine
got headache during night,headache_migraine
Shadow Headache,headache_migraine
headache - medium,headache_migraine
Sharp stabbing pain in my head,headache_migraine
head pain bending over,headache_migraine
Acute Localized Head Pain,headache_migraine
headache above left eye,headache_migraine
head pain - left,headache_migraine
headache (right side),headache_migraine
headache attacks ,headache_migraine
Constsnt Headache,headache_migraine
inside head pain ,headache_migraine
headache left eye,headache_migraine
Headaches when standing up,headache_migraine
vascular headache ,headache_migraine
head pain - right,headache_migraine
full blown headache,headache_migraine
Exercise headache,headache_migraine
headache - left eye,headache_migraine
Headache (Neck Tension),headache_migraine
headache parietal,headache_migraine
stabing head pain,headache_migraine
